#                   file   nse gr rec1 rec2     id1     id2  n_avr a_max a  m  f  g asun_sca asmi_sca pro_sca asun_sol asmi_sol pro_sol      Ls      obs      ifg               utc_start
#                      1     2  3    4    5       6       7      8     910 11 12 13       14       15      16       17       18      19      20       21       22                      23
1E4C01_2019-231T22-03-58  7756  4  834 1426    4237    4829  26226 12250 1  5  4  2  145.277  145.277   0.000    0.439    0.439 100.000  68.527 OCC_SOL  SHORT    2019-AUG-19-23:50:30.73
1E4E01_2019-232T01-59-59  7758  2  171  196    5328    5353  26265 10360 1  5  4  2   67.244   67.243   0.000    0.688    0.688 100.000  68.586 OCC_SOL  SHORT    2019-AUG-20-03:04:12.52
1E4E01_2019-232T01-59-59  7758  4  279  304    5436    5461  26279 10695 1  5  4  2   76.820   67.250   0.000    0.694    0.694 100.000  68.598 OCC_SOL  SHORT    2019-AUG-20-03:44:48.61
1E5501_2019-232T15-45-52  7765  2  177  762     327     912  26151 10771 1  5  4  2  144.472   67.327   0.000    0.431    0.431 100.000  68.837 OCC_SOL  SHORT    2019-AUG-20-16:51:05.48
1E5501_2019-232T15-45-52  7765  4  851 1459    1002    1610  26158 10362 1  5  4  2  145.273  145.189   0.000    0.439    0.439 100.000  68.849 OCC_SOL  SHORT    2019-AUG-20-17:32:11.77
1E5601_2019-232T17-43-54  7766  2  173  198    1800    1825  26170 10684 1  5  4  2   67.243   67.243   0.000    0.689    0.688 100.000  68.872 OCC_SOL  SHORT    2019-AUG-20-18:48:01.99
1E5601_2019-232T17-43-54  7766  4  281  308    1908    1935  26163 12183 1  5  4  2   76.111   67.250   0.000    0.694    0.694 100.000  68.884 OCC_SOL  SHORT    2019-AUG-20-19:28:13.08
1E5701_2019-232T19-41-52  7767  2  175  762    2120    2707  26193 11326 1  5  4  2  145.084   67.327   0.000    0.431    0.431 100.000  68.908 OCC_SOL  SHORT    2019-AUG-20-20:47:22.42
1E5701_2019-232T19-41-52  7767  4  849 1458    2794    3403  26193 11476 1  5  4  2  145.277  145.277   0.000    0.439    0.439 100.000  68.921 OCC_SOL  SHORT    2019-AUG-20-21:28:02.80
1E5801_2019-232T21-39-47  7768  2  173  198    3593    3618  26221 10783 1  5  4  2   67.243   67.243   0.000    0.689    0.688 100.000  68.944 OCC_SOL  SHORT    2019-AUG-20-22:44:23.08
1E5801_2019-232T21-39-47  7768  4  279  304    3699    3724  26213 11829 1  5  4  2   76.823   67.250   0.000    0.694    0.694 100.000  68.956 OCC_SOL  SHORT    2019-AUG-20-23:24:05.21
1E5A01_2019-233T01-35-45  7770  2  173  764    4223    4814  26235 12413 1  5  4  2  144.743   67.327   0.000    0.431    0.431 100.000  69.015 OCC_SOL  SHORT    2019-AUG-21-02:41:13.05
1E5A01_2019-233T01-35-45  7770  4  851 1461    4902    5512  26248 12467 1  5  4  2  145.277  145.189   0.000    0.439    0.439 100.000  69.028 OCC_SOL  SHORT    2019-AUG-21-03:21:54.77
1E5C01_2019-233T05-31-47  7772  2  171  196    6178    6203  26262 10409 1  5  4  2   67.243   67.243   0.000    0.689    0.688 100.000  69.087 OCC_SOL  SHORT    2019-AUG-21-06:36:05.93
1E5C01_2019-233T05-31-47  7772  4  277  304    6284    6311  26277 10839 1  5  4  2   76.136   67.250   0.000    0.694    0.694 100.000  69.099 OCC_SOL  SHORT    2019-AUG-21-07:15:52.22
1E5D01_2019-233T07-29-45  7773  2  171  196    6492    6517  26259 10442 1  5  4  2   76.834   67.243   0.000    0.689    0.688 100.000  69.122 OCC_SOL  SHORT    2019-AUG-21-08:34:12.43
1E5D01_2019-233T07-29-45  7773  4  277  302    6598    6623  26268 10761 1  5  4  2   76.826   67.250   0.000    0.694    0.694 100.000  69.135 OCC_SOL  SHORT    2019-AUG-21-09:14:05.50
1E5E01_2019-233T09-27-41  7774  2  173  771    6808    7406  26268 12773 1  5  4  2  144.664   67.327   0.000    0.431    0.431 100.000  69.158 OCC_SOL  SHORT    2019-AUG-21-10:33:06.89
1E5E01_2019-233T09-27-41  7774  4  858 1478    7493    8113  26273 12764 1  5  4  2  145.189  145.189   0.000    0.439    0.439 100.000  69.171 OCC_SOL  SHORT    2019-AUG-21-11:13:38.42
1FD401_2019-263T22-59-16  8148  2  903 1348     937    1382  26175 10938 1  5  4  2  145.276  145.276   0.000    0.432    0.432 100.000  82.524 OCC_SOL  SHORT    2019-SEP-21-00:47:29.44
1FD501_2019-264T00-57-10  8149  2  517  588    1942    2013  26172 11964 1  5  4  2   74.160   67.246   0.000    0.694    0.694 100.000  82.546 OCC_SOL  SHORT    2019-SEP-21-01:58:53.82
1FD601_2019-264T02-55-07  8150  2  907 1465    3320    3878  26199 11024 1  5  4  2  145.180  145.180   0.000    0.687    0.687 100.000  82.596 OCC_SOL  SHORT    2019-SEP-21-04:43:25.78
1FD701_2019-264T04-53-05  8151  2  531 1012    4446    4927  26205 11888 1  5  4  2  143.524   67.330   0.000    0.437    0.436 100.000  82.618 OCC_SOL  SHORT    2019-SEP-21-05:55:49.86
1FD901_2019-264T08-49-00  8153  2  528  602    6983    7057  26228 26611 1  5  4  2   70.563   67.246   0.000    0.694    0.694 100.000  82.689 OCC_SOL  SHORT    2019-SEP-21-09:50:42.15
1FDA01_2019-264T10-46-54  8154  2  911 1352    8372    8813  26234 12540 1  5  4  2  145.363  145.276   0.000    0.432    0.432 100.000  82.739 OCC_SOL  SHORT    2019-SEP-21-12:35:10.87
1FDB01_2019-264T12-44-49  8155  2 2519 3125   11375   11981  26250 10840 1  5  4  2  143.380   67.247   0.000    0.694    0.694 100.000  82.833 OCC_SOL  SHORT    2019-SEP-21-17:42:36.64
1FE301_2019-265T04-28-18  8163  2  431  908     431     908  26125 13122 1  5  4  2  143.424   67.330   0.000    0.437    0.436 100.000  83.049 OCC_SOL  SHORT    2019-SEP-22-05:30:56.29
1FE501_2019-265T08-24-13  8165  2  521  592    2860    2931  26141 12230 1  5  4  2   74.204   67.295   0.000    0.709    0.709 100.000  83.120 OCC_SOL  SHORT    2019-SEP-22-09:25:59.26
1FE701_2019-265T12-20-01  8167  2  527 1003    4850    5326  26187 11453 1  5  4  2  143.503   67.330   0.000    0.437    0.436 100.000  83.192 OCC_SOL  SHORT    2019-SEP-22-13:22:43.22
1FE801_2019-265T14-17-56  8168  2  905  974    6635    6704  26206 11424 1  5  4  2   74.365   67.249   0.000    0.687    0.687 100.000  83.241 OCC_SOL  SHORT    2019-SEP-22-16:04:31.80
1FE901_2019-265T16-15-53  8169  2  525  598    7257    7330  26200 11199 1  5  4  2   73.971   67.247   0.000    0.694    0.694 100.000  83.264 OCC_SOL  SHORT    2019-SEP-22-17:17:39.24
1FEA01_2019-265T18-13-53  8170  4 1027 1463    8766    9202  26230 12293 1  5  4  2  145.276  145.276   0.000    0.432    0.432 100.000  83.314 OCC_SOL  SHORT    2019-SEP-22-20:02:16.78
1FEB01_2019-265T20-11-49  8171  2  525  596    9770    9841  26234 10785 1  5  4  2   74.157   67.247   0.000    0.694    0.694 100.000  83.335 OCC_SOL  SHORT    2019-SEP-22-21:13:28.17
1FED01_2019-266T00-07-37  8173  2  531 1003   11776   12248  26251 12519 1  5  4  2  142.966   67.330   0.000    0.436    0.436 100.000  83.408 OCC_SOL  SHORT    2019-SEP-23-01:10:15.97
202801_2019-270T20-05-21  8232  2  156  589   19238   19671  26163 10710 1  5  4  2  145.275  145.275   0.000    0.431    0.431 100.000  85.542 OCC_SOL  SHORT    2019-SEP-27-21:53:43.71
203801_2019-272T03-32-02  8248  2  251  688     251     688  26170 10431 1  5  4  2  145.220  145.187   0.000    0.431    0.431 100.000  86.117 OCC_SOL  SHORT    2019-SEP-29-05:20:15.80
203901_2019-272T05-29-56  8249  2  519  590    1250    1321  26166 12466 1  5  4  2   74.156   67.247   0.000    0.694    0.694 100.000  86.139 OCC_SOL  SHORT    2019-SEP-29-06:31:35.56
203C01_2019-272T11-23-47  8252  2  909 1348    4616    5055  26210 11862 1  5  4  2  145.184  145.099   0.000    0.431    0.431 100.000  86.261 OCC_SOL  SHORT    2019-SEP-29-13:12:01.75
203E01_2019-272T15-19-33  8254  2  901  970    7005    7074  26229 11252 1  5  4  2   70.792   67.248   0.000    0.686    0.686 100.000  86.333 OCC_SOL  SHORT    2019-SEP-29-17:05:57.12
203F01_2019-272T17-17-27  8255  2  533 1012    7635    8114  26231 12342 1  5  4  2  142.851   67.330   0.000    0.436    0.436 100.000  86.355 OCC_SOL  SHORT    2019-SEP-29-18:20:14.45
204001_2019-272T19-15-24  8256  2  901  970    9424    9493  26242 10732 1  5  4  2   74.354   67.248   0.000    0.686    0.686 100.000  86.405 OCC_SOL  SHORT    2019-SEP-29-21:01:51.10
204101_2019-272T21-13-23  8257  4  640 1251   10162   10774  26244 10916 1  5  4  2  143.393   67.247   0.000    0.694    0.694 100.000  86.427 OCC_SOL  SHORT    2019-SEP-29-22:15:11.09
204801_2019-273T10-58-51  8264  2  901  972    1309    1380  26123 12746 1  5  4  2   70.878   67.248   0.000    0.686    0.686 100.000  86.692 OCC_SOL  SHORT    2019-SEP-30-12:45:00.65
204A01_2019-273T14-54-38  8266  2  897  966    3303    3372  26158 11920 1  5  4  2   74.362   67.248   0.000    0.686    0.686 100.000  86.764 OCC_SOL  SHORT    2019-SEP-30-16:40:54.69
204B01_2019-273T16-52-32  8267  2  529 1014    3929    4415  26166 11547 1  5  4  2  143.700   67.330   0.000    0.436    0.436 100.000  86.787 OCC_SOL  SHORT    2019-SEP-30-17:55:21.97
204C01_2019-273T18-50-30  8268  2  903 1464    5720    6281  26195 11023 1  5  4  2  145.093  145.091   0.000    0.686    0.686 100.000  86.837 OCC_SOL  SHORT    2019-SEP-30-20:38:38.78
204D01_2019-273T20-48-28  8269  2  529 1016    6849    7336  26204 11747 1  5  4  2  143.546   67.330   0.000    0.436    0.436 100.000  86.859 OCC_SOL  SHORT    2019-SEP-30-21:51:11.87
204E01_2019-273T22-46-25  8270  2  905  974    8650    8719  26220 11256 1  5  4  2   74.598   67.248   0.000    0.686    0.686 100.000  86.909 OCC_SOL  SHORT    2019-OCT-01-00:32:37.65
205001_2019-274T02-42-11  8272  2  911 1476   10658   11223  26227 11020 1  5  4  2  145.092  145.091   0.000    0.686    0.686 100.000  86.981 OCC_SOL  SHORT    2019-OCT-01-04:30:11.82
205101_2019-274T04-40-05  8273  2  531 1022   11793   12285  26232 12492 1  5  4  2  143.318   67.330   0.000    0.436    0.436 100.000  87.003 OCC_SOL  SHORT    2019-OCT-01-05:42:44.63
205201_2019-274T06-38-02  8274  2  903  972   13592   13661  26243 10842 1  5  4  2   74.367   67.248   0.000    0.686    0.686 100.000  87.053 OCC_SOL  SHORT    2019-OCT-01-08:24:15.44
205301_2019-274T08-35-59  8275  2  531 1023   14222   14714  26243 12602 1  5  4  2  142.664   67.506   0.000    0.436    0.436 100.000  87.075 OCC_SOL  SHORT    2019-OCT-01-09:38:40.61
206E01_2019-276T13-39-49  8302  1    1  470   16087   16556  26160 10623 1  5  4  2  145.273  145.186   0.000    0.430    0.430 100.000  88.062 OCC_SOL  SHORT    2019-OCT-03-15:27:22.73
209B01_2019-280T06-05-53  8347  2  257  977     257     977  26157 12790 1  5  4  2  144.150   67.247   0.000    0.693    0.693 100.000  89.672 OCC_SOL  SHORT    2019-OCT-07-07:08:21.05
209B01_2019-280T06-05-53  8347  4 1188 1243    1188    1243  26168 12841 1  5  4  2   76.131   67.246   0.000    0.686    0.686 100.000  89.685 OCC_SOL  SHORT    2019-OCT-07-07:50:34.27
209C01_2019-280T08-03-47  8348  2  405  414    1676    1685  26168 11620 1  5  4  2   92.189   67.330   0.000    0.436    0.436 100.000  89.708 OCC_SOL  SHORT    2019-OCT-07-09:07:37.55
209D01_2019-280T10-01-44  8349  2  397  454    2579    2636  26177 11868 1  5  4  2   75.828   67.246   0.000    0.693    0.693 100.000  89.744 OCC_SOL  SHORT    2019-OCT-07-11:04:32.96
209D01_2019-280T10-01-44  8349  4  667 1328    2849    3510  26180 11079 1  5  4  2  145.053  143.684   0.000    0.686    0.686 100.000  89.758 OCC_SOL  SHORT    2019-OCT-07-11:48:07.75
20A101_2019-280T17-53-22  8353  3  349  909    6006    6566  26229 12420 1  5  4  2  145.097  145.097   0.000    0.436    0.436 100.000  89.890 OCC_SOL  SHORT    2019-OCT-07-18:59:30.69
20A101_2019-280T17-53-22  8353  5 1122 1651    6780    7309  26228 12451 1  5  4  2  145.185  145.185   0.000    0.430    0.430 100.000  89.902 OCC_SOL  SHORT    2019-OCT-07-19:39:34.52
20A201_2019-280T19-51-14  8354  2  393  450    7743    7800  26218 10887 1  5  4  2   75.823   67.246   0.000    0.693    0.693 100.000  89.925 OCC_SOL  SHORT    2019-OCT-07-20:54:06.56
20A201_2019-280T19-51-14  8354  4  651  708    8001    8058  26228 10975 1  5  4  2   75.855   67.246   0.000    0.686    0.686 100.000  89.937 OCC_SOL  SHORT    2019-OCT-07-21:35:29.73
20A301_2019-280T21-49-11  8355  2  399  971    8485    9057  26239 12495 1  5  4  2  143.912   67.330   0.000    0.436    0.436 100.000  89.961 OCC_SOL  SHORT    2019-OCT-07-22:53:07.07
20A301_2019-280T21-49-11  8355  4 1182 1715    9269    9802  26234 12629 1  5  4  2  145.356  145.273   0.000    0.430    0.430 100.000  89.974 OCC_SOL  SHORT    2019-OCT-07-23:35:25.84
20A401_2019-280T23-47-10  8356  2  393  450   10236   10293  26226 10949 1  5  4  2   75.831   67.246   0.000    0.693    0.693 100.000  89.997 OCC_SOL  SHORT    2019-OCT-08-00:50:09.45
20A401_2019-280T23-47-10  8356  4  651  706   10494   10549  26235 10531 1  5  4  2   74.691   67.246   0.000    0.686    0.686 100.000  90.010 OCC_SOL  SHORT    2019-OCT-08-01:31:36.67
20A601_2019-281T03-43-00  8358  2  397  976   11708   12287  26250 12642 1  5  4  2  143.929   67.330   0.000    0.436    0.436 100.000  90.070 OCC_SOL  SHORT    2019-OCT-08-04:46:53.52
20A601_2019-281T03-43-00  8358  4 1185 1721   12497   13033  26251 12672 1  5  4  2  145.273  145.273   0.000    0.430    0.430 100.000  90.083 OCC_SOL  SHORT    2019-OCT-08-05:28:59.45
20A701_2019-281T05-40-50  8359  2  391  450   13465   13524  26251 10970 1  5  4  2   75.585   67.294   0.000    0.708    0.708 100.000  90.105 OCC_SOL  SHORT    2019-OCT-08-06:43:36.91
20AC01_2019-281T15-30-27  8364  2  399  460     925     986  26154 11827 1  5  4  2   71.260   67.246   0.000    0.693    0.693 100.000  90.286 OCC_SOL  SHORT    2019-OCT-08-16:33:20.41
20AC01_2019-281T15-30-27  8364  4  661  718    1187    1244  26158 12531 1  5  4  2   73.198   67.246   0.000    0.686    0.686 100.000  90.299 OCC_SOL  SHORT    2019-OCT-08-17:14:34.56
20AD01_2019-281T17-28-19  8365  2  407 1000    1681    2274  26168 10430 1  5  4  2  143.874   67.330   0.000    0.436    0.436 100.000  90.323 OCC_SOL  SHORT    2019-OCT-08-18:32:30.16
20AD01_2019-281T17-28-19  8365  4 1209 1761    2484    3036  26167 10572 1  5  4  2  145.273  145.273   0.000    0.430    0.430 100.000  90.335 OCC_SOL  SHORT    2019-OCT-08-19:14:03.54
20AE01_2019-281T19-26-11  8366  2  399  458    3478    3537  26181 11226 1  5  4  2   71.399   67.246   0.000    0.693    0.693 100.000  90.358 OCC_SOL  SHORT    2019-OCT-08-20:29:14.42
20AE01_2019-281T19-26-11  8366  4  657  714    3736    3793  26170 11813 1  5  4  2   75.828   67.246   0.000    0.686    0.686 100.000  90.371 OCC_SOL  SHORT    2019-OCT-08-21:09:58.70
20AF01_2019-281T21-24-05  8367  2  397  458    4222    4283  26184 11906 1  5  4  2   75.278   67.246   0.000    0.693    0.693 100.000  90.395 OCC_SOL  SHORT    2019-OCT-08-22:27:05.01
20AF01_2019-281T21-24-05  8367  4  655  712    4480    4537  26201 11565 1  5  4  2   75.826   67.246   0.000    0.686    0.686 100.000  90.407 OCC_SOL  SHORT    2019-OCT-08-23:08:01.24
20B001_2019-281T23-22-03  8368  2  403  412    4972    4981  26168 11047 1  5  4  2   76.609   67.330   0.000    0.436    0.436 100.000  90.431 OCC_SOL  SHORT    2019-OCT-09-00:26:17.40
20B201_2019-282T03-17-53  8370  2  395  454    6757    6816  26217 11500 1  5  4  2   75.666   67.246   0.000    0.693    0.693 100.000  90.503 OCC_SOL  SHORT    2019-OCT-09-04:21:00.64
20B201_2019-282T03-17-53  8370  4  657 1368    7019    7730  26219 11132 1  5  4  2  145.176  145.089   0.000    0.686    0.686 100.000  90.516 OCC_SOL  SHORT    2019-OCT-09-05:03:24.46
20B301_2019-282T05-15-46  8371  2  403 1009    8170    8776  26226 12474 1  5  4  2  144.141   67.330   0.000    0.436    0.436 100.000  90.540 OCC_SOL  SHORT    2019-OCT-09-06:20:06.92
20B301_2019-282T05-15-46  8371  4 1214 1776    8982    9544  26231 12438 1  5  4  2  145.133  143.779   0.000    0.430    0.430 100.000  90.552 OCC_SOL  SHORT    2019-OCT-09-07:01:14.78
20B401_2019-282T07-13-37  8372  2  395  456    9982   10043  26229 10924 1  5  4  2   75.278   67.246   0.000    0.693    0.693 100.000  90.575 OCC_SOL  SHORT    2019-OCT-09-08:16:40.47
20B801_2019-282T15-05-21  8376  2  131  194     131     194  26134 13095 1  5  4  2   72.586   67.071   0.000    0.693    0.693 100.000  90.720 OCC_SOL  SHORT    2019-OCT-09-16:08:26.88
20B801_2019-282T15-05-21  8376  4  395 1125     396    1126  26138 11233 1  5  4  2  145.177  145.177   0.000    0.686    0.686 100.000  90.733 OCC_SOL  SHORT    2019-OCT-09-16:50:38.65
20B901_2019-282T17-03-13  8377  2  411 1032    1576    2197  26137 10626 1  5  4  2  144.003   67.330   0.000    0.436    0.435 100.000  90.757 OCC_SOL  SHORT    2019-OCT-09-18:07:45.51
20B901_2019-282T17-03-13  8377  4 1235 1813    2401    2979  26163 10465 1  5  4  2  145.252  145.184   0.000    0.430    0.430 100.000  90.769 OCC_SOL  SHORT    2019-OCT-09-18:48:27.77
20BC01_2019-282T22-56-55  8380  2  401  464   10484   10547  26173 11404 1  5  4  2   75.237   67.246   0.000    0.693    0.693 100.000  90.865 OCC_SOL  SHORT    2019-OCT-10-00:00:11.95
20BC01_2019-282T22-56-55  8380  4  661 1401   10744   11484  26191 11108 1  5  4  2  145.440  145.440   0.000    0.686    0.686 100.000  90.877 OCC_SOL  SHORT    2019-OCT-10-00:42:03.73
20BD01_2019-283T00-54-53  8381  2  407 1040   11930   12563  26198 11512 1  5  4  2  143.797   67.330   0.000    0.436    0.435 100.000  90.901 OCC_SOL  SHORT    2019-OCT-10-01:59:25.50
20BD01_2019-283T00-54-53  8381  4 1239 1827   12763   13351  26204 11906 1  5  4  2  145.268  145.184   0.000    0.430    0.430 100.000  90.914 OCC_SOL  SHORT    2019-OCT-10-02:39:55.52
20BE01_2019-283T02-52-48  8382  2  397  460   13795   13858  26183 11394 1  5  4  2   71.137   67.246   0.000    0.693    0.693 100.000  90.937 OCC_SOL  SHORT    2019-OCT-10-03:56:03.02
20BE01_2019-283T02-52-48  8382  4  647  706   14045   14104  26201 11505 1  5  4  2   75.540   67.245   0.000    0.686    0.685 100.000  90.949 OCC_SOL  SHORT    2019-OCT-10-04:35:48.11
20BF01_2019-283T04-50-41  8383  2  397  460   14535   14598  26235 11229 1  5  4  2   75.023   67.245   0.000    0.693    0.693 100.000  90.973 OCC_SOL  SHORT    2019-OCT-10-05:53:54.42
20BF01_2019-283T04-50-41  8383  4  647  706   14785   14844  26218 11185 1  5  4  2   71.396   67.245   0.000    0.686    0.685 100.000  90.985 OCC_SOL  SHORT    2019-OCT-10-06:33:51.55
20C001_2019-283T06-48-32  8384  2  405 1046   15281   15922  26217 12405 1  5  4  2  144.425   67.330   0.000    0.436    0.435 100.000  91.010 OCC_SOL  SHORT    2019-OCT-10-07:53:03.96
20C001_2019-283T06-48-32  8384  4 1243 1837   16120   16714  26217 12332 1  5  4  2  145.185  145.184   0.000    0.430    0.430 100.000  91.022 OCC_SOL  SHORT    2019-OCT-10-08:33:23.83
20C501_2019-283T16-38-06  8389  2  375  438     375     438  26115 12788 1  5  4  2   73.569   67.246   0.000    0.693    0.693 100.000  91.190 OCC_SOL  SHORT    2019-OCT-10-17:41:38.32
20C501_2019-283T16-38-06  8389  4  625  686     625     686  26121 12695 1  5  4  2   71.265   67.245   0.000    0.686    0.685 100.000  91.202 OCC_SOL  SHORT    2019-OCT-10-18:20:55.40
20C601_2019-283T18-35-57  8390  2  413  422    1133    1142  26169 10293 1  5  4  2   82.919   67.330   0.000    0.436    0.436 100.000  91.227 OCC_SOL  SHORT    2019-OCT-10-19:40:42.78
20C801_2019-283T22-31-45  8392  2  405  470    2821    2886  26165 11934 1  5  4  2   71.016   67.245   0.000    0.693    0.692 100.000  91.299 OCC_SOL  SHORT    2019-OCT-10-23:35:25.72
20C801_2019-283T22-31-45  8392  4  651  712    3067    3128  26187 11758 1  5  4  2   75.275   67.245   0.000    0.686    0.685 100.000  91.311 OCC_SOL  SHORT    2019-OCT-11-00:14:13.87
20C901_2019-284T00-29-41  8393  2  403  468    3567    3632  26182 11554 1  5  4  2   71.019   67.245   0.000    0.693    0.692 100.000  91.335 OCC_SOL  SHORT    2019-OCT-11-01:33:25.21
20C901_2019-284T00-29-41  8393  4  649  710    3813    3874  26179 11819 1  5  4  2   75.272   67.245   0.000    0.686    0.685 100.000  91.347 OCC_SOL  SHORT    2019-OCT-11-02:12:20.32
20CA01_2019-284T02-27-38  8394  4  544 1219    4453    5128  26197 11712 1  5  4  2  143.864   67.330   0.000    0.436    0.435 100.000  91.372 OCC_SOL  SHORT    2019-OCT-11-03:32:33.69
20CA01_2019-284T02-27-38  8394  6 1409 2035    5319    5945  26195 11763 1  5  4  2  145.711  145.711   0.000    0.430    0.429 100.000  91.384 OCC_SOL  SHORT    2019-OCT-11-04:11:54.81
20CB01_2019-284T04-25-32  8395  2  401  464    6395    6458  26194 11581 1  5  4  2   71.133   67.245   0.000    0.693    0.693 100.000  91.407 OCC_SOL  SHORT    2019-OCT-11-05:29:15.25
20CB01_2019-284T04-25-32  8395  4  643  706    6637    6700  26204 11349 1  5  4  2   75.027   67.245   0.000    0.686    0.685 100.000  91.419 OCC_SOL  SHORT    2019-OCT-11-06:07:43.34
